"window","source_version","source_file","segment","source_step","source_event_indices","batch_ids","channel","unit","command_start","command_end","command_delta","fast_start_s","fast_end_s","servo_rate_deg_s","servo_duration_s","wheel_active_duration_s","wheel_velocity_rad_s","wheel_integral_rad","active_channels","held_channels","simultaneous_servo_and_wheel","evidence_level","timing_scope"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",65,15,"[3]","[]","rear_left_ankle","rad/s",0,0,0,55.15733333255822,55.19933333255822,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",65,15,"[3]","[]","rear_right_ankle","rad/s",0,0,0,55.15733333255822,55.19933333255822,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","front_left_hip","deg",38.6,38.6,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","front_left_knee","deg",-13.4,-13.4,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","front_right_hip","deg",0,0,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","front_right_knee","deg",31.1,31.1,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","rear_left_hip","deg",31.2,31.2,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","rear_left_knee","deg",0,0,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","rear_right_hip","deg",23.8,33.4,9.599999999999998,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","rear_right_knee","deg",0,0,0,55.19933333255822,55.26333333255822,150,0.06399999999999999,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","front_left_ankle","rad/s",0,0,0,55.19933333255822,55.26333333255822,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","front_right_ankle","rad/s",0,0,0,55.19933333255822,55.26333333255822,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","rear_left_ankle","rad/s",0,0,0,55.19933333255822,55.26333333255822,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",66,15,"[4]","[]","rear_right_ankle","rad/s",0,0,0,55.19933333255822,55.26333333255822,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","front_left_hip","deg",38.6,38.6,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","front_left_knee","deg",-13.4,-13.4,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","front_right_hip","deg",0,0,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","front_right_knee","deg",31.1,31.1,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","rear_left_hip","deg",31.2,31.2,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","rear_left_knee","deg",0,0,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","rear_right_hip","deg",33.4,45,11.600000000000001,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","rear_right_knee","deg",0,0,0,55.26333333255822,55.340666665891554,150,0.07733333333333334,,,,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","front_left_ankle","rad/s",0,0,0,55.26333333255822,55.340666665891554,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","front_right_ankle","rad/s",0,0,0,55.26333333255822,55.340666665891554,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","rear_left_ankle","rad/s",0,0,0,55.26333333255822,55.340666665891554,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"rear_approach_FL_space_FR_RL_bridge_to_RR_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",67,15,"[5]","[]","rear_right_ankle","rad/s",0,0,0,55.26333333255822,55.340666665891554,,,0,0,0,"rear_right_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
